     wave         flux        err
7992.8184    6.1990285 0.69352424
7994.6616    3.6866539   1.041378
7996.5005    12.355179  1.4352156
7998.3447    5.4046955  0.9227485
8000.1846     5.922907 0.55033165
 8002.025    6.9176373  0.5185358
8003.8706    6.5048013  0.5220899
8005.7114     7.217313   0.512877
8007.5576     8.028137 0.49459562
   8009.4     6.486643 0.45859066
 8011.247    6.2543745 0.46662602
  8013.09    7.3044147  0.5364773
 8014.933    6.4586463  0.7273619
8016.7812    6.4875154  0.8437911
8018.6255    7.6250043  0.6854724
8020.4746      5.90885  0.5532926
  8022.32     7.039471 0.57983005
  8024.17    6.7277613 0.64256704
8026.0156     4.420132  0.7324354
8027.8623    11.684321  1.0079436
8029.7134     5.720336  1.1826895
8031.5605    5.9642687 0.79134333
8033.4126     6.204117  0.5527974
8035.2607    7.2627354  0.5070866
 8037.114    6.6556625 0.49961525
8038.9624    7.9584317  0.5025891
 8040.812    6.7964168 0.47026807
 8042.666    6.9304132 0.47004756
 8044.516    6.9184628 0.47650048
 8046.371     7.006673 0.47456804
 8048.222    7.1168146 0.47142154
 8050.078     7.101403 0.48991066
  8051.93    7.4103227 0.53638816
8053.7827     7.600158 0.65394706
8055.6396    7.0423293 0.65490377
8057.4927    7.1318836  0.5365767
 8059.351    6.2462673 0.46028715
 8061.205     5.549213  0.4860235
 8063.064    5.7676144  0.6927565
 8064.919     9.986747 0.86749846
 8066.774    6.0016985 0.70122945
8068.6343    5.7878776  0.5345039
  8070.49    6.7053137 0.52990067
8072.3516     6.543891  0.5051981
8074.2085    6.9483576 0.47472063
8076.0703    6.8973794 0.47161916
 8077.928    6.9859934 0.49417686
8079.7866    6.7788258   0.513558
  8081.65     6.674095 0.49749717
 8083.509     6.804057  0.4839103
 8085.373     7.110197   0.490097
 8087.233    6.8229527 0.51401794
 8089.098    5.7977476   0.513493
 8090.959    7.1419435  0.5042173
8092.8203    6.8991413  0.4700247
8094.6865     6.268135 0.49757954
8096.5483      7.82045  0.5649429
8098.4155     6.874539  0.5321496
 8100.279    6.6466165 0.47343403
8102.1465     8.029959  0.5111085
8104.0103    6.6132383  0.6168618
8105.8745      7.92987 0.68722475
 8107.744     6.653011 0.57083344
 8109.609     6.471673  0.4926973
 8111.479    6.8421807 0.53305167
 8113.345     6.921933 0.53703934
8115.2163     7.267413 0.49163103
 8117.083    6.9699087 0.50152916
  8118.95    6.6803904  0.5069727
8120.8228     6.638673 0.50065076
 8122.691    6.7761245  0.4889764
 8124.564    6.6812778 0.47209895
8126.4326    7.5997066 0.47258112
8128.3066      6.75175 0.46581396
 8130.177     7.458953 0.47710007
8132.0513      7.11933 0.48854518
8133.9224    6.6883426  0.4882611
8135.7935     6.896771 0.49208695
8137.6694     7.237594  0.5064538
8139.5415     7.170663 0.54015964
8141.4185     6.900147 0.57364035
8143.2915    7.0939937  0.5586605
8145.1694     6.888862  0.5157079
 8147.043     6.676506  0.5308343
8148.9175    6.7932444 0.58214295
8150.7964    7.3471065   0.602725
8152.6714    6.0268407 0.52387506
8154.5513     7.012442 0.49965692
8156.4272    7.2844524 0.49085283
 8158.308     5.677014  0.4642943
 8160.185    6.4472136  0.4907052
8162.0625     6.401983    0.50898
8163.9443    7.6018615 0.53242517
8165.8228    6.4104075  0.5129235
8167.7056    7.0612755 0.50442404
8169.5845        6.911 0.49988833
8171.4683     6.133968  0.4908988
 8173.348    5.4788847  0.4831667
8175.2285    6.5201526 0.49369624
 8177.114    6.7176814 0.50246334
 8178.995     7.767302  0.5492663
 8180.881     6.877564  0.5548892
 8182.763    7.2020283  0.5513133
  8184.65    6.1414337   0.530364
8186.5327     7.508647  0.5510446
 8188.416    6.9479365 0.55759186
 8190.304    6.4147115  0.5410102
 8192.188    7.0016932 0.54494166
 8194.077    6.1940002  0.5286529
 8195.963    7.0966945  0.5476226
 8197.853     7.931538 0.59130347
 8199.738    6.5912337  0.5801718
 8201.625     7.383761  0.5532597
 8203.516    8.0008545  0.5427665
 8205.403    6.2244267  0.5187155
 8207.296      6.29194  0.5187045
 8209.184     6.120578  0.5147703
 8211.076    7.3592997 0.52614874
 8212.966     7.080504  0.5155479
8214.8545    6.8084188  0.5042881
 8216.749    6.7905383  0.5028765
  8218.64     6.379683 0.50244546
 8220.534    6.3301544 0.50917506
 8222.426     6.488799 0.52026606
 8224.322      5.84106 0.52198297
 8226.214     6.770532  0.5153318
 8228.106     7.760607 0.52214295
 8230.004     5.951264 0.51004595
 8231.896     6.706475  0.5239468
 8233.795    5.7662435 0.51933146
 8235.689    7.4469724 0.52995473
 8237.589    5.2452145 0.50766677
 8239.483    6.0299826  0.5321011
 8241.379     6.739343  0.5465298
 8243.279     6.449311  0.5393761
 8245.176     5.326324  0.5327494
 8247.077     6.004473  0.5453887
 8248.975      7.31537  0.5415126
 8250.877     6.447918 0.52003163
 8252.774    7.4516587 0.51908857
 8254.673     6.282822  0.5018233
 8256.577    6.9513936 0.52922696
 8258.477    6.0951166 0.53865683
 8260.381    5.8906455 0.52953917
 8262.281    6.7426133   0.521267
 8264.187     5.585151 0.50966704
 8266.087     5.433782 0.51359123
 8267.989    7.0672956  0.5222691
8269.8955    7.5162535 0.52354777
 8271.798     6.049115  0.5152275
 8273.705    6.7418947  0.5334533
 8275.608    6.5165973  0.5330908
 8277.517     7.189751  0.5464341
 8279.421    6.7978897 0.73679996
  8281.33     9.080149  1.1357615
 8283.235     9.661917  1.3601017
 8285.142    12.049358  1.2499522
 8287.052    4.5918894  0.9750879
 8288.958     6.551763  1.0119808
 8290.869    10.803015  1.3325212
 8292.777     7.947934  1.2337818
 8294.689     4.213942 0.77591276
 8296.598       4.3935  0.7242755
 8298.506    7.4397426  0.8817971
  8300.42     6.385826  1.2736577
 8302.329    13.306363  1.4638749
 8304.243    2.9947395  0.9125187
 8306.154     6.026601  0.6616233
 8308.069     6.353793 0.65056926
  8309.98    6.3850656  0.6077083
 8311.893    7.1300864 0.70579195
 8313.809     9.109467  0.9062872
 8315.722    5.4309993 0.71938163
  8317.64      5.77941  0.5856545
 8319.553    6.9130554  0.6318956
 8321.471     7.054404  0.6487317
 8323.386    6.6035433  0.5833311
   8325.3     6.615985 0.53626937
  8327.22     6.161835  0.5245136
 8329.136    6.9094863  0.5398695
 8331.057    6.1463037 0.54267585
 8332.973     6.980028 0.54663026
 8334.895     5.421099 0.52890635
 8336.812    5.2222104  0.5193171
8338.7295     6.620896  0.5527043
 8340.652      6.51139  0.5930919
 8342.571    6.1983337   0.685434
 8344.495    4.9075923   1.169942
 8346.415    3.9772425   2.262682
  8348.34    22.622133  2.2427537
  8350.26   -6.1341186  1.3765179
 8352.181    7.1749125   0.956033
 8354.107     5.803923  1.0119154
 8356.029     9.897215  1.3225511
 8357.956      6.40756   0.964476
 8359.879    4.8654013 0.63421226
 8361.807      5.86882  0.5894702
8363.7295     6.021134 0.65128875
 8365.654     6.980587 0.75337905
 8367.583    5.4900312  0.9670488
 8369.508     7.172153  0.8915666
8371.4375    5.7950687 0.62079906
 8373.364    6.3058205  0.5738664
 8375.295     6.551667  0.5608851
 8377.222     6.368611  0.5443573
 8379.148     5.512958 0.56500715
 8381.081     6.465531  0.6629653
 8383.009     8.862608  0.9976427
 8384.942    11.964759   1.476397
 8386.871    7.8118134  1.1256396
 8388.805     4.733466  0.7050556
 8390.734     6.795632 0.65046287
 8392.665      6.12358  0.6278392
 8394.601    6.6646075 0.58359015
 8396.531    6.4227524  0.5765285
 8398.468     7.290137  0.7487785
 8400.399     5.658333  1.4433435
 8402.337    16.210602   2.215815
  8404.27    3.3747318  1.3365477
 8406.203     4.293024  0.7167725
 8408.142    6.0320497 0.63554096
 8410.076    7.1198854  0.5985056
 8412.016    7.1276236  0.5961333
  8413.95    7.3440275 0.64937824
 8415.891     6.720548 0.99601763
 8417.827    12.185083  1.6224885
 8419.764     8.333344  1.0760657
 8421.705     3.981938 0.68205637
 8423.643     6.836565  0.6738598
 8425.585    5.3537874  0.6384219
 8427.523     5.803768  0.6188701
 8429.467     5.725802  0.7837612
 8431.405     7.810566  2.1460109
  8433.35    16.513693   2.830671
  8435.29    3.0219917  1.5019722
  8437.23    4.5659018 0.81401217
 8439.176     6.507112  0.6629286
 8441.117    6.7338033  0.6098303
 8443.064    6.0834293  0.5925225
 8445.006      6.45397 0.58091915
 8446.954    5.6759653  0.6137578
 8448.896     6.470809 0.71337813
 8450.841    7.5716095  0.7312612
 8452.789     6.040145 0.84245074
 8454.734     8.272217  1.3024062
 8456.684    10.162534  1.1116059
 8458.629    3.6709576  0.7372551
 8460.579     7.669974  0.6476458
 8462.525     5.181753 0.61713386
 8464.473    5.1900406  0.7886611
 8466.425     7.065793  1.7468022
 8468.372    12.727163   2.657071
 8470.325     4.754727  1.5731288
 8472.273     4.556589 0.86902976
 8474.228    4.6790676  0.7752615
 8476.177    7.7715325   0.754502
 8478.127     7.804327  0.7129187
 8480.082    6.2619004 0.62353855
 8482.032     5.426781 0.59002686
 8483.988     6.449438  0.5916834
  8485.94     5.700659 0.57416636
 8487.897     6.775318 0.58647394
  8489.85     5.371619  0.6023002
 8491.803     7.891573 0.68836564
 8493.761     6.329184  0.9016192
 8495.715     9.265974  1.2577317
 8497.674     8.305192  1.0904701
 8499.629    5.3884196  0.7360571
 8501.589    5.2273135  0.6599231
 8503.545     6.148744  0.6894185
 8505.501    8.3246975  0.9750998
 8507.462     8.667118  1.5340439
  8509.42     5.703052   1.307416
 8511.382     3.097351 0.71738505
  8513.34    4.8951674   0.607583
 8515.303     5.257744 0.64885324
 8517.262      5.81982 0.65889835
 8519.222    5.8034124   0.639566
 8521.186    5.0340953  0.5927042
 8523.146     6.244993  0.5927943
 8525.111    6.1655664  0.5881976
 8527.072     5.831183  0.5861707
 8529.039      6.43149  0.5846365
 8531.001    6.8501334  0.5975622
 8532.964    7.1362786  0.5976004
 8534.932    5.9738836  0.5822195
 8536.895     4.964667  0.5907077
 8538.863     7.009129  0.6896235
 8540.828     8.083304 0.87600774
 8542.797     7.776108   0.864051
 8544.763    5.2269483  0.6626047
 8546.729    5.5179925 0.63436925
 8548.699     6.495627  0.7255928
 8550.666     8.919268  1.0044038
 8552.638      8.37292  1.0063396
8554.6045    4.2964106  0.7464949
 8556.577     6.281726 0.62519705
 8558.546    5.3802257  0.5819691
 8560.515    5.8686843 0.58327067
 8562.489    5.6764774  0.5787791
 8564.459    5.9306045 0.59782463
 8566.434     5.725631   0.610852
 8568.404    6.8073373  0.6366995
  8570.38    7.1143975  0.6461312
 8572.352    6.8166523 0.63843894
 8574.324      6.71708  0.6241702
 8576.301    7.2032537 0.63032305
 8578.274    7.3750424 0.64200526
 8580.252     7.307574  0.6357586
 8582.226     6.117867 0.62436754
 8584.205    6.1362658  0.6210328
  8586.18    5.6601505  0.6267081
  8588.16    6.8762984  0.6571131
 8590.136     7.341098 0.72934335
 8592.111      6.97464  0.7413228
 8594.093     5.908234  0.6478041
  8596.07    6.8423257  0.6353675
 8598.053    7.4938865 0.72553605
  8600.03    7.6304355  0.8210059
 8602.014    6.9910464 0.74288857
 8603.992     5.928585  0.6360051
 8605.972    5.5951543 0.69058156
 8607.956    5.5548635 0.68384063
 8609.937    5.4992495  0.6256372
 8611.922    5.7071238  0.6522363
 8613.903     6.556978 0.68995374
  8615.89    6.7295465 0.72070426
 8617.871    7.1041675  0.7757772
 8619.854     8.697004  0.8647936
 8621.842     7.470147  1.0255139
 8623.825    7.9811783  1.0769806
 8625.813     7.994516  1.0329211
 8627.798     7.682203  1.0301487
 8629.788     6.656028  1.0621679
 8631.772     8.515859  1.1496013
 8633.759    2.9076908  1.1368283
  8635.75     9.102042  1.1615691
 8637.736     5.918559  1.1816475
 8639.729    5.1713414  1.0139494
 8641.716     6.850707  0.9554765
 8643.708     6.186909 0.92274255
 8645.697     5.904472  0.7762062
 8647.686     4.764875 0.72005135
  8649.68     6.894741  0.8432862
  8651.67    5.6955094  1.0085623
 8653.665    6.6237483  1.0958526
 8655.655     5.776908  1.0881187
 8657.651    7.2041097  1.1059854
 8659.644    5.9536643  1.0973651
 8661.636    5.4944186  1.1451765
 8663.633     6.955244  1.2361907
 8665.626     4.225662  1.1088101
 8667.624    10.264802   1.214014
 8669.618    5.0466576  1.1110739
 8671.617    6.7766423  1.0565791
 8673.612     6.980014  1.0249696
 8675.607     5.102702  0.9353039
 8677.608    6.8604655  1.0013958
8679.6045    7.5868235  0.9700668
 8681.605    5.0650654  0.8662464
 8683.603    6.0219517  0.9500799
 8685.605     8.144279  0.9262772
 8687.604    6.6050444 0.78666943
 8689.603     7.730373  0.7731152
 8691.605    6.1488104 0.71619266
 8693.605     6.297501  0.7450532
  8695.61     6.884975 0.82369995
  8697.61     6.286909   0.788175
 8699.616    6.2524643  0.7391619
 8701.617     6.032811  0.7514804
 8703.619     6.469265 0.74358696
 8705.626     6.056527  0.7076506
 8707.629    6.3383045  0.7192989
 8709.637       5.8238  0.7566837
 8711.641    7.5832667  0.7656201
 8713.649     5.399611  0.7129249
 8715.654    7.5897794  0.7285055
 8717.659     6.627288 0.69984514
  8719.67      6.10284  0.7051476
 8721.676    6.4414725  0.7016815
 8723.687     6.498308 0.69849485
 8725.693     6.419896   0.698196
 8727.706    7.4648147 0.70604414
 8729.713    6.8119082 0.70974797
 8731.722     7.140241 0.69940025
 8733.735      7.25881  0.6779793
 8735.744    6.9884243  0.6739287
 8737.759     8.342733 0.70224637
 8739.769    6.6680117  0.7129027
 8741.784     6.936941  0.7477679
 8743.795     5.224583 0.75237566
 8745.812     7.748502  0.7975874
 8747.823    5.6902943 0.75591284
 8749.836     7.125171 0.75586677
 8751.854    5.7356224  0.7194197
 8753.867    6.0419507  0.7524206
 8755.886     6.540091  0.7846665
   8757.9     6.270525 0.84553105
  8759.92     7.829229  1.0833782
 8761.935    10.686833  1.5792942
  8763.95     9.322103  2.0390117
 8765.972   11.3731575   1.701781
 8767.988   -0.7065925  1.3843138
  8770.01    18.507118  2.0565403
 8772.027    10.814775  1.9272028
  8774.05     2.711056  0.9844418
 8776.068    3.8249552 0.92358685
 8778.088    3.9069002  1.4012728
 8780.111    7.2785378  2.0483336
 8782.132    10.327454   2.426521
 8784.156     1.863072  1.2575624
 8786.178     5.352582 0.83543086
 8788.203    5.4476933 0.75084436
 8790.226     6.187573  0.7836633
 8792.247     7.847706  1.2050722
 8794.275    10.791899  1.6026971
 8796.298    6.7308016  1.1943094
 8798.326    5.2085443  0.8029284
 8800.351    6.6384344  0.7507968
  8802.38     5.418663  0.7371231
 8804.405     7.932853 0.78176767
 8806.431    6.8694096  0.7538383
 8808.461     5.880772  0.7027157
 8810.487     5.996484 0.73108435
  8812.52     6.799245  0.7891628
 8814.546     6.362387  0.7821865
 8816.579    5.4643025  0.7400941
 8818.607     5.951246    0.72872
 8820.636    5.8136234  0.7431853
  8822.67    6.0566297  0.7690576
 8824.699    7.2620034  0.8739877
 8826.734    6.6272273  1.3954002
 8828.765     9.754205  3.1819255
 8830.801     8.621355  4.2055182
 8832.833    -5.404323  1.7404974
 8834.864    4.3895993  1.2551544
 8836.901     6.961682  1.4133409
 8838.935     6.582582  2.0654378
 8840.973    13.935091  1.9027083
 8843.007  -0.42090753  1.0154474
 8845.046      7.46226  0.7605661
 8847.081    7.8941755  0.7795077
 8849.116     7.436514 0.85570997
 8851.156     5.998089  1.0775449
 8853.192    10.488224  1.2702453
 8855.234     5.647576  0.9603849
 8857.271    7.3466334 0.79337496
 8859.314     6.413773   0.761497
 8861.352     7.404182   0.749998
 8863.391     5.327434  0.7716998
 8865.435    7.8083386 0.85586923
 8867.474    6.3392134  1.0583161
 8869.519     8.434585  1.7054482
  8871.56    10.821186  1.9142593
8873.6045     2.939366  1.1710562
 8875.646    6.3485665  0.8371755
 8877.688     5.739418  0.7496277
 8879.735      5.71709  0.7514744
 8881.778    4.8989162  0.7779587
 8883.826    7.3300858 0.87489986
  8885.87     4.787748  1.3947866
 8887.919    17.192278  3.5554512
 8889.964    14.339401  4.3988547
 8892.009    4.0886536  1.6850401
  8894.06    5.9993095  0.9187684
 8896.105    6.3690147  0.7937717
 8898.156     7.125507  0.8522847
 8900.204    6.3022223  0.8585972
 8902.256    6.1861496  0.9492696
 8904.304     4.492177  1.4794875
 8906.357    17.051136  1.8767296
 8908.406    3.5680335  1.2378304
 8910.456     5.511463  0.8660419
 8912.511    7.1274285 0.88865256
 8914.561    6.9532013 0.81167203
 8916.616     7.379348  0.8334663
 8918.668     4.770942  1.1982228
 8920.725     4.311778  2.6668618
 8922.776    27.019867   4.520208
 8924.829    -3.621997   3.205584
 8926.887    5.9458575  1.1308633
  8928.94     4.798382  0.8324828
   8931.0     6.550066  0.8501795
 8933.055    7.9268622  0.8508076
 8935.114    6.1253285  0.7632751
  8937.17    5.5110526  0.7735243
 8939.226    5.8892293  0.8485862
 8941.287    4.9637547 0.90080637
 8943.344    7.1553564   1.073102
 8945.406     9.057263  1.6933697
 8947.464    13.292704  2.0266407
 8949.527    4.7182274  1.1647111
 8951.586     6.888871  0.8637288
8953.6455    5.3015347 0.77436024
  8955.71    5.5978518  0.7934292
8957.7705     7.428069  1.0873762
 8959.836    2.5048406  2.3762434
 8961.897     25.56544  4.0330453
 8963.964   -1.3057963  2.0246468
 8966.026    6.5519977   0.975947
 8968.089     6.034898  0.7844407
 8970.157     5.048399 0.75520456
 8972.221    6.0044384  0.8445358
 8974.289    7.3919525  0.8991479
 8976.354     5.865682  0.8149929
 8978.424    5.5346446  0.7437945
 8980.489     6.690109  0.7698756
 8982.556    5.8398705  0.8136218
 8984.627      7.43761  0.8605864
 8986.693    6.7648263  0.8307803
 8988.766     6.100949   1.030712
 8990.834    6.8037386  1.6011659
 8992.907      9.68605   1.584703
 8994.976    2.3237572  1.0838562
 8997.045     6.136225  0.9978109
  8999.12    6.0985827   0.896217
  9001.19      5.28865  1.0957897
 9003.266     7.357471  2.3980489
 9005.337     19.94923   3.300975
 9007.413   0.44108227  1.6050354
 9009.485     8.951601  1.0179019
 9011.559     6.284286 0.85833555
 9013.636     7.498769  0.7801646
  9015.71    4.5736523 0.73474634
 9017.789     5.818891 0.73782814
 9019.863    6.7506943  0.7895461
 9021.943    5.8711176 0.80557173
 9024.019     6.767889  0.8216783
 9026.095    7.7551737  0.8353052
 9028.176    7.1373887  0.8266121
 9030.253    6.7151766 0.80693716
 9032.335    7.7092032  0.8233679
 9034.413     5.999683  0.8117548
 9036.497     6.018659 0.84390193
 9038.575     5.576293  0.9418604
 9040.654    8.9094305  1.2157073
 9042.739    7.1275005  1.2112161
 9044.819    6.2371097 0.95773745
 9046.905     6.294668 0.92353916
 9048.986     6.632743  0.9277411
 9051.073     6.046473  1.3406122
 9053.155      10.8175  1.8165718
 9055.238    4.0924087  1.3022913
 9057.326    7.0228357  0.9039469
  9059.41    7.9718614 0.86438054
 9061.499    7.0890636  0.8485959
 9063.584     7.231547 0.85674083
 9065.674    5.0034676  0.8313136
 9067.759    6.8606496  0.8351504
 9069.851      6.24727 0.82313555
 9071.937    7.0756493  0.8710603
 9074.023    4.4938774 0.85165054
 9076.116    4.4604897  0.8072866
 9078.204     6.997711  0.8012114
 9080.298     6.431414  0.7925277
 9082.387    5.7590246  0.8426832
  9084.48     7.017458   0.898447
  9086.57    6.6623945  0.8650162
 9088.661     6.524512  0.8282434
 9090.757    5.7020636   0.805372
 9092.849     5.637216 0.86889213
 9094.945     5.935316   1.151569
 9097.037     8.204725  1.2382601
 9099.135    3.9104145  1.0207642
 9101.229    6.9158382 0.95599025
 9103.322    5.7330866  1.0712888
 9105.421     8.928375  1.2152187
 9107.516      6.37461  1.1209614
 9109.616     5.793646  0.9133999
 9111.712     8.115074  0.9004376
9113.8125     5.803772 0.87254024
 9115.909    7.8406677  0.8688662
 9118.007    7.2189074  0.8817996
 9120.109    7.1742334 0.91437083
 9122.207    7.9300613  0.9394428
 9124.311    6.4343767  0.8863079
  9126.41    6.5948305   0.962141
 9128.515     5.712341  0.9647218
 9130.614     6.677887  0.8738238
 9132.715    5.9413934  0.8931727
 9134.821    7.8601556 0.92781055
 9136.922     8.117671  0.9673662
 9139.029    7.7092023  0.9971698
 9141.132    6.0998554 0.93318766
 9143.239     4.323683 0.83443403
 9145.343    4.7300367 0.83992314
 9147.447    6.4425497 0.85331154
 9149.557    7.0969343 0.85788393
 9151.661    7.0414767  0.8845312
 9153.771    7.1171293   1.024346
 9155.877      5.35741  1.1498528
 9157.988    5.8389606  1.0811137
 9160.096     7.145874  0.9911856
 9162.203     6.153937  1.0348253
 9164.315     9.204139  1.1008524
 9166.424    6.8376355 0.97708434
 9168.537      5.91719 0.86432344
 9170.646     5.859565 0.88624674
 9172.762      6.81602  0.9163198
 9174.871      5.42988  0.9234625
 9176.982     8.133664  0.9806856
 9179.099     6.734833 0.97386384
  9181.21    5.6134653   0.943557
 9183.327    6.8887362  0.9437188
 9185.439    3.1286309   0.896157
 9187.558     2.686266  0.9056816
 9189.672    3.4903276 0.88447505
 9191.785    2.6835287  0.8762082
 9193.905    7.2742157  0.9538384
9196.0205    5.2815723 0.94513756
